Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
last update,https://itunes.apple.com/az/reviews/id932826995,Tural Izm,11.37.0,1,last update soo bad. every time error CM:12646,2019-06-11T21:56:28Z,last update last update soo bad. every time error CM:12646,1
Complain,https://itunes.apple.com/az/reviews/id736482189,Gulka2002,11.16.0,2,My email address isn’t found but I’m sure that my username and my password are correct,2019-01-21T15:52:26Z,Complain My email address isn’t found but I’m sure that my username and my password are correct,1
Very bad,https://itunes.apple.com/az/reviews/id718261595,10emil95,11.16.0,1,I can not use it on iphone x .do not download it,2019-01-17T10:29:51Z,Very bad I can not use it on iphone x .do not download it,1
Elxan,https://itunes.apple.com/az/reviews/id723062967,elxan77,10.0.0,1,"please, free service",2018-04-01T14:35:14Z,"Elxan please, free service",1
Sorun var,https://itunes.apple.com/az/reviews/id414110490,sadiq.dadashov,9.60.0,3,"Merhaba, fraqmanlar açılıyor, fakat filmler açılmıyor, ara sıra düzeliyor, kısa zaman sora yine aynı problem oluyor, herhangi bir filme tıkladığımda, bağlqntı kurulamadı yeniden deneyin yazıyor",2018-03-26T01:07:47Z,"Sorun var Merhaba, fraqmanlar açılıyor, fakat filmler açılmıyor, ara sıra düzeliyor, kısa zaman sora yine aynı problem oluyor, herhangi bir filme tıkladığımda, bağlqntı kurulamadı yeniden deneyin yazıyor",1
Muhtesem,https://itunes.apple.com/az/reviews/id588275458,Farhan_Babaeff,9.37.0,5,Bunu cok sevdim,2017-09-25T00:35:35Z,Muhtesem Bunu cok sevdim,0
Amazing!,https://itunes.apple.com/az/reviews/id133008954,uliss131983,8.3.0,5,"This is great that Netflix has become available globally.
Superb project!",2016-04-21T04:55:37Z,"Amazing! This is great that Netflix has become available globally.
Superb project!",0
❤️,https://itunes.apple.com/az/reviews/id485136028,Mrdrstmv😍❤️,20.8.2,5,Çokk güzelll,2019-09-29T22:01:25Z,❤️ Çokk güzelll,0
Супер👍👍👍👍👍,https://itunes.apple.com/az/reviews/id382300058,Princvusal,20.7,5,Очень понравился 👍👍👍👍👏,2019-09-21T21:32:29Z,Супер👍👍👍👍👍 Очень понравился 👍👍👍👍👏,0
Faydalı proqramdır!,https://itunes.apple.com/az/reviews/id683588625,GTM GTM,20.7,5,Belə tətbiqlərin olmağı çox yaxşıdır.,2019-09-21T12:11:16Z,Faydalı proqramdır! Belə tətbiqlərin olmağı çox yaxşıdır.,0
Mr_ZMA,https://itunes.apple.com/az/reviews/id326822933,ZMA8684,20.7,5,Very nice,2019-09-14T12:48:27Z,Mr_ZMA Very nice,0
Super!,https://itunes.apple.com/az/reviews/id319549742,Zayka1675,20.6.1,5,Very good!,2019-09-09T04:34:54Z,Super! Very good!,0
Super,https://itunes.apple.com/az/reviews/id489305309,Nazim_baby,20.6.1,5,Super,2019-09-06T22:21:35Z,Super Super,0
Red Hauz,https://itunes.apple.com/az/reviews/id662007728,krepostnoy,20.6,5,كل شي 👍👍👍,2019-08-28T11:42:53Z,Red Hauz كل شي 👍👍👍,0
Thank you,https://itunes.apple.com/az/reviews/id1027013668,Azad Mirzayev,20.5,5,Very good,2019-08-21T18:51:56Z,Thank you Very good,0
Massallah,https://itunes.apple.com/az/reviews/id1060983816,fkejdidj,20.4.1,5,Bahcesi cox gozeldir ve odalar cox genişdir,2019-08-16T20:06:10Z,Massallah Bahcesi cox gozeldir ve odalar cox genişdir,0
Мне нравится,https://itunes.apple.com/az/reviews/id636138117,Perviz.tagiyev,20.4.1,5,Очень хорошее преложение😍👍🏽просто супер,2019-08-16T07:51:35Z,Мне нравится Очень хорошее преложение😍👍🏽просто супер,0
Apartment 18 Vake.,https://itunes.apple.com/az/reviews/id892986537,maryamzeynalova,20.4.1,5,"Это самый чистый и уютный апартамент в Тбилиси! Отдельное спасибо хозяйке , очень дружелюбная и гостеприимная женщина. Спасибо большое , мы еще обязательно вернёмся!",2019-08-15T14:51:08Z,"Apartment 18 Vake. Это самый чистый и уютный апартамент в Тбилиси! Отдельное спасибо хозяйке , очень дружелюбная и гостеприимная женщина. Спасибо большое , мы еще обязательно вернёмся!",0
Best,https://itunes.apple.com/az/reviews/id857565377,DJavid Davidsons,20.3,5,The best app for tourists!,2019-08-10T22:25:21Z,Best The best app for tourists!,0
Exceptional Location,https://itunes.apple.com/az/reviews/id744784490,EN077,20.3,5,"We Enjoyed a lot, next year inshallah we will comeback to same place. Landlord also very helpful.",2019-08-09T18:03:06Z,"Exceptional Location We Enjoyed a lot, next year inshallah we will comeback to same place. Landlord also very helpful.",0
Super,https://itunes.apple.com/az/reviews/id542118968,İnal Hüseynli,20.2.1,5,Super,2019-08-03T11:04:41Z,Super Super,0
Very good Apartment,https://itunes.apple.com/az/reviews/id536394064,Efendi Rizvan,20.2.1,5,Center location,2019-08-03T10:34:10Z,Very good Apartment Center location,0
Very good,https://itunes.apple.com/az/reviews/id564552766,khummatov,20.2.1,5,Excellent,2019-08-03T09:25:26Z,Very good Excellent,0
Mrtalik,https://itunes.apple.com/az/reviews/id1055006666,mrtalik,20.2.1,5,Super,2019-08-01T17:13:58Z,Mrtalik Super,0
Mukemmel!,https://itunes.apple.com/az/reviews/id967167050,E.S.Latifovs,20.2.1,5,"Otelin sahipleri o kadar tatli hanimefendiler ki, yardimsever, guleruz, biz bir gun kala rezervasyon yaptik, hemde kopekle yerlesdik otele, her sey mukemmel gecdi, cok ferah tatli odalari var, kafesi cok hos. Kendilerine tesekkurlerimizi iletiyoruz, birdaha Alacatiya qidecek olursak mutlaka Monata donucez!)",2019-07-31T18:37:49Z,"Mukemmel! Otelin sahipleri o kadar tatli hanimefendiler ki, yardimsever, guleruz, biz bir gun kala rezervasyon yaptik, hemde kopekle yerlesdik otele, her sey mukemmel gecdi, cok ferah tatli odalari var, kafesi cok hos. Kendilerine tesekkurlerimizi iletiyoruz, birdaha Alacatiya qidecek olursak mutlaka Monata donucez!)",0
A,https://itunes.apple.com/az/reviews/id434355697,Sabir605,20.0,5,You are the Best😍,2019-07-20T07:50:49Z,A You are the Best😍,0
5 stars,https://itunes.apple.com/az/reviews/id678443750,AzeRashad,19.9,5,Very useful and comfortable app. Use long time.,2019-07-11T17:06:03Z,5 stars Very useful and comfortable app. Use long time.,0
Orxan Nasirov,https://itunes.apple.com/az/reviews/id714103323,elish..,19.9,4,"Понравилось практически все: местоположение апартаментов, инфраструктура вокруг жилья, чистота в квартире. Но особенно понравился хозяин, который был очень отзывчивым и внимательным ко всем нашим пожеланиям и просьбам. У нас были три волшебных дня в Баку.",2019-07-10T11:01:25Z,"Orxan Nasirov Понравилось практически все: местоположение апартаментов, инфраструктура вокруг жилья, чистота в квартире. Но особенно понравился хозяин, который был очень отзывчивым и внимательным ко всем нашим пожеланиям и просьбам. У нас были три волшебных дня в Баку.",0
Başarılı,https://itunes.apple.com/az/reviews/id197411482,biletxtravel,19.6,5,Otel rezervasyonu ve şehir rehberi konusunda çok başarılı,2019-06-18T19:45:03Z,Başarılı Otel rezervasyonu ve şehir rehberi konusunda çok başarılı,0
Super,https://itunes.apple.com/az/reviews/id378928446,Jozeph 12,19.6,5,Good,2019-06-18T12:45:39Z,Super Good,0
batumi,https://itunes.apple.com/az/reviews/id815105576,Rufat1980,19.6,5,çooox beyendik. qarşılama yaxşı otaglar təmiz👍🏼,2019-06-18T05:12:08Z,batumi çooox beyendik. qarşılama yaxşı otaglar təmiz👍🏼,0
Azure costline,https://itunes.apple.com/az/reviews/id1033881821,RanaHumbatova,19.5.1,5,"Отдыхала в июне 2019, расположение отличное, цена соответствует качеству, нас встретили очень дружелюбно, говорили на русском языке, посоветовали хорошие и недорогие рестораны поблизости с очень калоритной национальной грузинской кухней и отличным грузинским вином. По расположению первая береговая линия, пляж прямо у дома, огромный балкон с видом на море и обзорным видом на Батуми и горы, очень красиво, особенно лунная дорожка ночью, очень романтично. Ничем не уступает отдыху в турецких пятизвездочных отелях только в разы дешевле и есть собственная кухня со всеми удобствами. Номер просторный, чистый, вся мебель новая современная, кровать удобная, идеально подходит для большой семьи. Вообщем обязательно вернемся в следующем году !",2019-06-12T17:29:42Z,"Azure costline Отдыхала в июне 2019, расположение отличное, цена соответствует качеству, нас встретили очень дружелюбно, говорили на русском языке, посоветовали хорошие и недорогие рестораны поблизости с очень калоритной национальной грузинской кухней и отличным грузинским вином. По расположению первая береговая линия, пляж прямо у дома, огромный балкон с видом на море и обзорным видом на Батуми и горы, очень красиво, особенно лунная дорожка ночью, очень романтично. Ничем не уступает отдыху в турецких пятизвездочных отелях только в разы дешевле и есть собственная кухня со всеми удобствами. Номер просторный, чистый, вся мебель новая современная, кровать удобная, идеально подходит для большой семьи. Вообщем обязательно вернемся в следующем году !",0
Elite,https://itunes.apple.com/az/reviews/id1010455221,Adu201,19.4,5,Super,2019-06-06T09:53:54Z,Elite Super,0
Super,https://itunes.apple.com/az/reviews/id231107525,Ilawka,19.3,5,Best one,2019-05-25T10:52:03Z,Super Best one,0
Aysel,https://itunes.apple.com/az/reviews/id514010748,Ayinka394,18.1.1,5,Super👍🏻,2019-05-18T02:04:04Z,Aysel Super👍🏻,0
like,https://itunes.apple.com/az/reviews/id474180746,Aiiiiiseeel,19.3,5,i like it 🖤,2019-05-16T12:31:21Z,like i like it 🖤,0
Super helpful app!,https://itunes.apple.com/az/reviews/id496577985,Sariyyaabuzarli,19.3,5,I am in love with your services!,2019-05-09T05:44:11Z,Super helpful app! I am in love with your services!,0
Gozel,https://itunes.apple.com/az/reviews/id942204094,Araz668,19.2,5,Ela,2019-04-30T13:21:22Z,Gozel Ela,0
5 star,https://itunes.apple.com/az/reviews/id351317922,elmir0011,19.1,5,Very good,2019-04-20T21:57:25Z,5 star Very good,0
Ploxo,https://itunes.apple.com/az/reviews/id376019961,35001009528,19.1,5,Cudia dzalian,2019-04-17T22:00:35Z,Ploxo Cudia dzalian,0
Good,https://itunes.apple.com/az/reviews/id224403543,bakinec024,19.1,5,Very good,2019-04-17T14:51:44Z,Good Very good,0
Evinizi aratmayacak otel,https://itunes.apple.com/az/reviews/id808945824,İldırım elekberli,19.1,5,İstanbula geldiğimde kendimi evimde histteğimiz tek yer çalışan personal güleryüzlü profesyonel bir otel özellikle ön büroda bellboy furkan beyin ilgisinden dolayı çok teşekkür ederim,2019-04-16T22:22:31Z,Evinizi aratmayacak otel İstanbula geldiğimde kendimi evimde histteğimiz tek yer çalışan personal güleryüzlü profesyonel bir otel özellikle ön büroda bellboy furkan beyin ilgisinden dolayı çok teşekkür ederim,0
Very good,https://itunes.apple.com/az/reviews/id1005806493,azad_guluzade,19.1,5,Nice and handy application,2019-04-15T11:08:06Z,Very good Nice and handy application,0
Koliba,https://itunes.apple.com/az/reviews/id956029685,салифов,19.1,5,Super,2019-04-10T18:13:20Z,Koliba Super,0
My favori te app for trips,https://itunes.apple.com/az/reviews/id576754859,Irada_Irine,18.9.1,5,Very easy for use and helpful app,2019-03-21T08:08:01Z,My favori te app for trips Very easy for use and helpful app,0
Əla,https://itunes.apple.com/az/reviews/id613076421,Poncik011,18.9.1,5,Superrrrrrrrr,2019-03-20T07:38:57Z,Əla Superrrrrrrrr,0
Ummu Zeyd,https://itunes.apple.com/az/reviews/id980694798,ummu Zeyd,18.8,5,👍,2019-03-07T17:52:47Z,Ummu Zeyd 👍,0
Очень хороший,https://itunes.apple.com/az/reviews/id666625353,Ризван м,18.8,5,Очень хорошо все,2019-02-27T07:49:34Z,Очень хороший Очень хорошо все,0
Hi,https://itunes.apple.com/az/reviews/id327638178,ChingizGT,18.8,5,Goood,2019-02-26T09:07:39Z,Hi Goood,0
Kama,https://itunes.apple.com/az/reviews/id812893199,kama730,18.6,5,Excellent!,2019-02-08T05:40:45Z,Kama Excellent!,0
Very bad,https://itunes.apple.com/az/reviews/id480300954,july777m,18.6,1,Very bad,2019-02-03T15:41:34Z,Very bad Very bad,1
Me,https://itunes.apple.com/az/reviews/id650568541,heyhun 1973,18.5,3,Thy,2019-01-29T21:01:38Z,Me Thy,1
Super booking,https://itunes.apple.com/az/reviews/id416497793,Rauf 007,18.5,5,Booking bir super,2019-01-27T21:32:52Z,Super booking Booking bir super,0
Super,https://itunes.apple.com/az/reviews/id970247206,Hus-Fam,18.5,5,Otlichno,2019-01-27T11:23:33Z,Super Otlichno,0
Improving,https://itunes.apple.com/az/reviews/id329825315,srmammadov,18.4,5,The app is becoming better every single day.,2019-01-20T04:00:13Z,Improving The app is becoming better every single day.,0
-1,https://itunes.apple.com/az/reviews/id571415622,Sultanov008,18.4,1,"Два раза отменяют бронь в последний момент,мне кажеться апартаменты файковые! приложение вроде не плохое,но не скем связаться,сказать проблему свою!",2019-01-04T19:31:13Z,"-1 Два раза отменяют бронь в последний момент,мне кажеться апартаменты файковые! приложение вроде не плохое,но не скем связаться,сказать проблему свою!",1
Good,https://itunes.apple.com/az/reviews/id195230589,Ethan727,18.2,5,Easy and simple to use . Helpful and useful,2018-12-12T18:47:14Z,Good Easy and simple to use . Helpful and useful,0
Super,https://itunes.apple.com/az/reviews/id629640188,Avakado),18.2,5,👍🏻👍🏻👍🏻👍🏻,2018-12-10T07:35:24Z,Super 👍🏻👍🏻👍🏻👍🏻,0
Ramid.Maharramov,https://itunes.apple.com/az/reviews/id191550981,ramid.maharramov,18.2,5,good luck,2018-12-09T08:51:25Z,Ramid.Maharramov good luck,0
Samaxi,https://itunes.apple.com/az/reviews/id257638670,Magerramoff,18.2,5,5+,2018-12-02T15:43:28Z,Samaxi 5+,0
Booking,https://itunes.apple.com/az/reviews/id520861342,Perviz647,18.1.1,5,So enjoyable app.,2018-11-25T15:15:24Z,Booking So enjoyable app.,0
Благодарность создателям!,https://itunes.apple.com/az/reviews/id259259543,Sergey Rublyov,18.1.1,5,"Очень удобное и продуманное приложение. Всё, что нужно.",2018-11-22T07:46:55Z,"Благодарность создателям! Очень удобное и продуманное приложение. Всё, что нужно.",0
Nice,https://itunes.apple.com/az/reviews/id742958561,skyw6lk3r,18.1,5,Your trips are managed here,2018-11-15T14:44:16Z,Nice Your trips are managed here,0
My bookings review,https://itunes.apple.com/az/reviews/id656536464,Gvum23,18.0,5,"Pls, make opportunity to see my bookings offline.",2018-11-14T17:32:02Z,"My bookings review Pls, make opportunity to see my bookings offline.",0
мне нравиться все удобно,https://itunes.apple.com/az/reviews/id275054076,Yasmuska,17.8.2,5,окай,2018-10-07T19:40:21Z,мне нравиться все удобно окай,0
Eldorado,https://itunes.apple.com/az/reviews/id546510016,elmarsharifov,17.7,5,Otlichno,2018-09-23T09:58:19Z,Eldorado Otlichno,0
User-friendly!,https://itunes.apple.com/az/reviews/id334952455,Turbinarius,17.7,5,Excellent!,2018-09-22T20:24:30Z,User-friendly! Excellent!,0
Мамедов Н.,https://itunes.apple.com/az/reviews/id900009003,Чина 121,17.5,1,Не советую оставаться в этом отеле по многим причинам......,2018-09-05T01:15:55Z,Мамедов Н. Не советую оставаться в этом отеле по многим причинам......,1
Гашалты Отель Нафталан,https://itunes.apple.com/az/reviews/id693692144,valiyeva irada,17.5,5,"Отель , еда все Супер",2018-08-31T06:27:22Z,"Гашалты Отель Нафталан Отель , еда все Супер",0
5,https://itunes.apple.com/az/reviews/id495338585,Jabir555,17.4,5,Super,2018-08-16T09:21:21Z,5 Super,0
ok,https://itunes.apple.com/az/reviews/id882483386,Ramin Fouladiasl,17.4,4,ok,2018-08-10T00:08:50Z,ok ok,0
Спасибо,https://itunes.apple.com/az/reviews/id294968680,n_self,17.3,5,Очень мило. Спасибо,2018-08-06T18:25:11Z,Спасибо Очень мило. Спасибо,0
Great,https://itunes.apple.com/az/reviews/id319401595,Tarlan H.,17.3,5,Perfect application,2018-08-06T17:11:44Z,Great Perfect application,0
Отель,https://itunes.apple.com/az/reviews/id730087660,ghfamnoj,17.3,5,Очень мобильно и удобно,2018-08-01T18:40:43Z,Отель Очень мобильно и удобно,0
Teshekkur,https://itunes.apple.com/az/reviews/id673902722,Etibar-Jafarov,17.3,5,Yene Teshekkur,2018-07-30T10:01:31Z,Teshekkur Yene Teshekkur,0
Х*й мусорам,https://itunes.apple.com/az/reviews/id393704040,привет ворам,17.2.1,5,Отличная программа,2018-07-23T10:14:19Z,Х*й мусорам Отличная программа,0
Love app.,https://itunes.apple.com/az/reviews/id686795280,viaUl,17.1.1,5,Very fast and organized,2018-07-10T21:11:46Z,Love app. Very fast and organized,0
Самый удобный сайт доя бронирования!,https://itunes.apple.com/az/reviews/id331554496,Nigar Dovlatova,17.1.1,5,Все свои поездки букирую на этом сайте. Они никогда меня не подводили. Спасибо!,2018-07-10T14:46:13Z,Самый удобный сайт доя бронирования! Все свои поездки букирую на этом сайте. Они никогда меня не подводили. Спасибо!,0
Comforty,https://itunes.apple.com/az/reviews/id531821665,Aysellllllll,17.1.1,5,"Cery easy, comfortable and reliable!",2018-07-09T12:38:23Z,"Comforty Cery easy, comfortable and reliable!",0
Kenan,https://itunes.apple.com/az/reviews/id445697163,nesimi77,17.1.1,5,Otlicnoye prilojeniye,2018-07-04T10:07:30Z,Kenan Otlicnoye prilojeniye,0
T.Tofigh,https://itunes.apple.com/az/reviews/id807036359,T.Tofigh,17.1.1,5,Thanks a lot for flexibility,2018-06-29T02:00:09Z,T.Tofigh Thanks a lot for flexibility,0
Thank you,https://itunes.apple.com/az/reviews/id253715945,Leyla877,17.1.1,5,Very good👍👍👍,2018-06-24T12:11:10Z,Thank you Very good👍👍👍,0
Renka,https://itunes.apple.com/az/reviews/id474740552,fnrena,17.0,5,Useful,2018-06-15T07:31:29Z,Renka Useful,0
Perfect,https://itunes.apple.com/az/reviews/id584404164,Kakılmış,16.9.1,5,Əla xidmət,2018-06-01T19:25:23Z,Perfect Əla xidmət,0
Best app,https://itunes.apple.com/az/reviews/id540105880,iCounsellor,16.8,5,Thanks a lot for best app,2018-05-24T15:12:38Z,Best app Thanks a lot for best app,0
Booking,https://itunes.apple.com/az/reviews/id257089934,Ильгар Исаев,16.8,1,"Очень неудобное меню. На андроиде пробовал, во сто раз лучше. Вылезает все по бокам, на основную инфо по отелю оставили мало места, перестало показывать квадратуру",2018-05-12T19:36:26Z,"Booking Очень неудобное меню. На андроиде пробовал, во сто раз лучше. Вылезает все по бокам, на основную инфо по отелю оставили мало места, перестало показывать квадратуру",1
Cool,https://itunes.apple.com/az/reviews/id302804709,Axmed. Cz,16.6,5,Koll,2018-04-26T08:39:14Z,Cool Koll,0
Booking,https://itunes.apple.com/az/reviews/id469361714,Anagiyev,16.5,5,Very quick no time consuming and very effective,2018-04-11T07:34:10Z,Booking Very quick no time consuming and very effective,0
Superrrr,https://itunes.apple.com/az/reviews/id275188547,700700700,16.4,5,Superrrr,2018-04-02T21:37:55Z,Superrrr Superrrr,0
Super,https://itunes.apple.com/az/reviews/id219987887,Зами,16.4,5,Super!!!,2018-04-01T07:51:04Z,Super Super!!!,0
Perfect,https://itunes.apple.com/az/reviews/id336659223,cyberback,16.4,5,Perfect,2018-03-27T16:51:53Z,Perfect Perfect,0
**,https://itunes.apple.com/az/reviews/id659190742,L Hamidova,16.4,5,"Отличное уютное место особенно для тех кто мечтает отдохнуть от суеты мегаполиса, насладиться красотой природы. Отель чистый 👍🏻, персонал приветливый и очень гостеприимный.
Трансфер всегда к вашим услугам.
Менеджер отеля может предложить вам интересные экскурсии, не пожалеете👍🏻",2018-03-26T17:22:49Z,"** Отличное уютное место особенно для тех кто мечтает отдохнуть от суеты мегаполиса, насладиться красотой природы. Отель чистый 👍🏻, персонал приветливый и очень гостеприимный.
Трансфер всегда к вашим услугам.
Менеджер отеля может предложить вам интересные экскурсии, не пожалеете👍🏻",0
Very good and easy,https://itunes.apple.com/az/reviews/id432280998,Aliwka0987,16.4,5,Very good and easy,2018-03-25T21:46:48Z,Very good and easy Very good and easy,0
Simply The Best!,https://itunes.apple.com/az/reviews/id127831694,Darkdmin,16.4,5,Just the best booking app!,2018-03-25T09:34:01Z,Simply The Best! Just the best booking app!,0
Cok iyi,https://itunes.apple.com/az/reviews/id708061435,ilush91,16.4,5,"Biz bu oteli cok beyendik. Otel ayrintilarinda yazildigi gibi guzel odalari, temiz carsaplari ve guzel yemekleri var. Orhan beye ayrica tesekkurlerimi belirtmek isderim. Hersey gonlumuzce oldu bize orda yabanci oldugumuzu bile hiss etdirmediler👍🏻",2018-03-23T21:06:45Z,"Cok iyi Biz bu oteli cok beyendik. Otel ayrintilarinda yazildigi gibi guzel odalari, temiz carsaplari ve guzel yemekleri var. Orhan beye ayrica tesekkurlerimi belirtmek isderim. Hersey gonlumuzce oldu bize orda yabanci oldugumuzu bile hiss etdirmediler👍🏻",0
My Number1 travel mate,https://itunes.apple.com/az/reviews/id452389441,gurbfa,16.4,5,Number 1 choice for travel reservations. Genius membership opens new promotions and discounts.,2018-03-23T09:08:02Z,My Number1 travel mate Number 1 choice for travel reservations. Genius membership opens new promotions and discounts.,0
In heart of Baku,https://itunes.apple.com/az/reviews/id371653125,AfagAli,16.3.1,5,The best App ever,2018-03-09T15:21:59Z,In heart of Baku The best App ever,0
Good,https://itunes.apple.com/az/reviews/id432464626,Haji133,16.3.1,5,Good app,2018-03-02T22:28:54Z,Good Good app,0
Emin,https://itunes.apple.com/az/reviews/id637008385,Lelik711586,16.2.1,5,Лучшее приложение среди всех,2018-03-01T18:56:03Z,Emin Лучшее приложение среди всех,0
Notngood stay in London,https://itunes.apple.com/az/reviews/id294261603,rqminjaff,16.2.1,3,🤔😔,2018-02-25T11:18:10Z,Notngood stay in London 🤔😔,1
irreplaceable app,https://itunes.apple.com/az/reviews/id133008954,uliss131983,16.2.1,5,"Great app, great project",2018-02-17T01:50:22Z,"irreplaceable app Great app, great project",0
booking was never easy as here,https://itunes.apple.com/az/reviews/id102568178,{MS}VENOM,16.2,5,"I love to book hotels from booking.com. 
Simple, easy, reliable, best price, amazing customer service, and many more words to express my gratitude to them",2018-02-13T11:54:26Z,"booking was never easy as here I love to book hotels from booking.com. 
Simple, easy, reliable, best price, amazing customer service, and many more words to express my gratitude to them",0
Booked hotel in Istanbul,https://itunes.apple.com/az/reviews/id714822399,Ali_Nuray,16.1,5,"Very useful and easy in implementation, I am satisfied",2018-02-09T10:16:54Z,"Booked hotel in Istanbul Very useful and easy in implementation, I am satisfied",0
Benim istediğim,https://itunes.apple.com/az/reviews/id719962987,k_e_n_a_n_933,16.1,5,Güzel çok güzel,2018-02-08T11:06:10Z,Benim istediğim Güzel çok güzel,0
👍👍👍,https://itunes.apple.com/az/reviews/id575487298,Mr.Ramik,16.1,5,👍👍👍,2018-02-03T06:00:44Z,👍👍👍 👍👍👍,0
Super,https://itunes.apple.com/az/reviews/id274763683,Jahan Mirzayeva,16.0.1,5,Super,2018-01-29T20:23:08Z,Super Super,0
Великолепно!!!,https://itunes.apple.com/az/reviews/id191079173,Kolh!,16.0.1,5,Молодцы команда!!!,2018-01-25T08:09:43Z,Великолепно!!! Молодцы команда!!!,0
Kruto,https://itunes.apple.com/az/reviews/id341137514,Mister_Patriot,16.0.1,5,Super udobnaya prilojeniya,2018-01-22T21:54:30Z,Kruto Super udobnaya prilojeniya,0
wow,https://itunes.apple.com/az/reviews/id374387196,murad303,15.9.1,5,wow,2018-01-14T21:10:08Z,wow wow,0
Super,https://itunes.apple.com/az/reviews/id585986613,ziko590,15.9.1,5,Super super super,2018-01-10T01:02:57Z,Super Super super super,0
Its very good,https://itunes.apple.com/az/reviews/id582811389,Kamran1232,15.2,5,Super,2018-01-06T22:47:35Z,Its very good Super,0
Предложения,https://itunes.apple.com/az/reviews/id436850063,Лорензи,15.8.1,3,"Отели иногда блокируют деньги непредупредив зарания. 
Прошу контролируйте пожалуйста.",2018-01-02T17:27:21Z,"Предложения Отели иногда блокируют деньги непредупредив зарания. 
Прошу контролируйте пожалуйста.",1
Great app,https://itunes.apple.com/az/reviews/id325567961,GloballyImpacted,15.8.1,5,5 star,2017-12-25T13:26:14Z,Great app 5 star,0
Great app,https://itunes.apple.com/az/reviews/id185192476,Raliyev7,15.8.1,5,"Booking com is my favorite for all types of trips arrangements both personal and business. Very handy user interface, fast responding, easy to navigate, etc.",2017-12-25T08:44:12Z,"Great app Booking com is my favorite for all types of trips arrangements both personal and business. Very handy user interface, fast responding, easy to navigate, etc.",0
The best booking app,https://itunes.apple.com/az/reviews/id487324257,traveler from Baku,15.8.1,5,Service 10 of 10 as well as prices.,2017-12-24T22:43:58Z,The best booking app Service 10 of 10 as well as prices.,0
👌🏽,https://itunes.apple.com/az/reviews/id301621794,Песииии,15.7,5,👍🏼👍🏼👍🏼👌🏽,2017-12-10T01:08:17Z,👌🏽 👍🏼👍🏼👍🏼👌🏽,0
boooking,https://itunes.apple.com/az/reviews/id415761496,Madridista__4,15.7,5,👍🏻👍🏻👍🏻👍🏻,2017-12-09T11:51:14Z,boooking 👍🏻👍🏻👍🏻👍🏻,0
Отзыв,https://itunes.apple.com/az/reviews/id284946042,Гюзель,15.7,5,Excellent,2017-12-08T12:02:05Z,Отзыв Excellent,0
Very good,https://itunes.apple.com/az/reviews/id302207217,Taghi Taghizada,15.7,5,Easy to book and manage your bookings. Perfect,2017-12-07T18:30:28Z,Very good Easy to book and manage your bookings. Perfect,0
Anar,https://itunes.apple.com/az/reviews/id384473890,bp317,15.2,5,Excellent!!!,2017-12-07T10:58:07Z,Anar Excellent!!!,0
Booking.com,https://itunes.apple.com/az/reviews/id670879106,Zumrud555,15.7,5,Perfect application 👍,2017-12-04T15:58:37Z,Booking.com Perfect application 👍,0
Молодцы,https://itunes.apple.com/az/reviews/id485591779,namig.talibov,15.7,5,Так держать),2017-12-03T19:58:18Z,Молодцы Так держать),0
Отлично,https://itunes.apple.com/az/reviews/id261233023,Oktay066,15.3,5,Отличное приложение!,2017-11-26T04:39:17Z,Отлично Отличное приложение!,0
Radisson Blu Daugava Рига,https://itunes.apple.com/az/reviews/id392801996,Гости из Баку,15.6,5,"Очень понравилась тёплая атмосфера в отеле, несмотря на то, что отель не новый, место расположение замечательное и очень отзывчивый персонал, особенно хочется отметить персонал ресторана в частности Веронику, еда ресторана очень качественная и всегда свежая, кухня старается во всю.
Отдельная благодарность барменам, работающих при ресторане.
Все это оставляет очень приятные впечатления.",2017-11-24T07:17:39Z,"Radisson Blu Daugava Рига Очень понравилась тёплая атмосфера в отеле, несмотря на то, что отель не новый, место расположение замечательное и очень отзывчивый персонал, особенно хочется отметить персонал ресторана в частности Веронику, еда ресторана очень качественная и всегда свежая, кухня старается во всю.
Отдельная благодарность барменам, работающих при ресторане.
Все это оставляет очень приятные впечатления.",0
👍✨👍,https://itunes.apple.com/az/reviews/id238964760,obvinitel,15.6,5,👍✨,2017-11-21T06:59:42Z,👍✨👍 👍✨,0
Good,https://itunes.apple.com/az/reviews/id170333141,Seyyed40,15.6,5,Very usefull,2017-11-18T17:15:15Z,Good Very usefull,0
Love,https://itunes.apple.com/az/reviews/id327874330,Sheyda k,15.5.1,5,One of the most useful and convenient apps I've ever used.,2017-11-12T13:05:10Z,Love One of the most useful and convenient apps I've ever used.,0
super,https://itunes.apple.com/az/reviews/id463884839,RR422,15.5.1,5,super,2017-11-11T12:22:05Z,super super,0
👍👍👍👍👍,https://itunes.apple.com/az/reviews/id612754469,booking.com 👍👍👍,15.4,5,Super,2017-10-28T14:01:33Z,👍👍👍👍👍 Super,0
Fine,https://itunes.apple.com/az/reviews/id195490408,Xalid heydarov,15.4,5,Super,2017-10-27T16:33:50Z,Fine Super,0
Great app!,https://itunes.apple.com/az/reviews/id646468071,vugoboss,15.4,5,It is like magical thing which helps to find suitable venues to stay in any range of price. It has really user-friendly structure.,2017-10-23T14:02:09Z,Great app! It is like magical thing which helps to find suitable venues to stay in any range of price. It has really user-friendly structure.,0
