Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
nese satisa qoyulubdusa satilanan sora sininse yaxsi olar,https://itunes.apple.com/az/reviews/id448577605,isdifadeci,1.6,1,nese satisa qoyulubdusa satilanan sora sininse yaxsi olar,2017-12-24T21:40:05Z,nese satisa qoyulubdusa satilanan sora sininse yaxsi olar nese satisa qoyulubdusa satilanan sora sininse yaxsi olar,1
Super,https://itunes.apple.com/az/reviews/id681749001,huseyneli,1.6,5,Super,2017-12-21T19:47:27Z,Super Super,0
Ok,https://itunes.apple.com/az/reviews/id326747011,Emi7878607,1.4.1,5,Ok,2017-12-17T13:14:02Z,Ok Ok,0
Ramil,https://itunes.apple.com/az/reviews/id395389851,Mustang_377,1.6,5,Cox maragli bir saytdir.. herkese istediyi ne axtarirsa onu Tap Azda Tapmagini Arzu Edirem Ugurlar....,2017-12-02T19:12:34Z,Ramil Cox maragli bir saytdir.. herkese istediyi ne axtarirsa onu Tap Azda Tapmagini Arzu Edirem Ugurlar....,0
inkishaf bax budur,https://itunes.apple.com/az/reviews/id427866870,iso_042,1.6,5,Satish ve alish ucun elverishli ve rahatdir,2017-11-29T13:59:04Z,inkishaf bax budur Satish ve alish ucun elverishli ve rahatdir,0
Hersey var Pul yox,https://itunes.apple.com/az/reviews/id664258881,pulsuzluk,1.6,5,Yaxsidir,2017-11-23T10:42:38Z,Hersey var Pul yox Yaxsidir,0
👍🏻👈🏻,https://itunes.apple.com/az/reviews/id635183122,ULYA GULİYEVA,1.5.1,5,BAYILDIM,2017-11-17T21:50:05Z,👍🏻👈🏻 BAYILDIM,0
Qəşəydi,https://itunes.apple.com/az/reviews/id446695610,Elvir Rəhimbəyli,1.5.1,5,Yaxşıdı,2017-11-17T04:26:26Z,Qəşəydi Yaxşıdı,0
Dizayni deyisin,https://itunes.apple.com/az/reviews/id383416320,Cemil Qurbanov,1.5.1,5,Dizayn deyisin,2017-11-15T09:14:14Z,Dizayni deyisin Dizayn deyisin,0
Ela,https://itunes.apple.com/az/reviews/id659217484,Vugar Guliyev,1.5.1,5,Super,2017-11-14T21:19:48Z,Ela Super,0
Normaldi,https://itunes.apple.com/az/reviews/id612038798,ulvi006,1.5.1,4,Cox hallarda satmag isdediyim telefonları qebul elemir ama sonradan cehd edende alinir. Normaldi,2017-11-10T07:08:51Z,Normaldi Cox hallarda satmag isdediyim telefonları qebul elemir ama sonradan cehd edende alinir. Normaldi,0
Super Sayt,https://itunes.apple.com/az/reviews/id377507946,Qocha,1.4.1,5,Axtarilan mahsul bu saytda tapilir.,2017-10-30T22:21:26Z,Super Sayt Axtarilan mahsul bu saytda tapilir.,0
Xaliq,https://itunes.apple.com/az/reviews/id277124214,Xaliko,1.5.1,5,Ela,2017-10-30T03:00:02Z,Xaliq Ela,0
Süper bir proqram,https://itunes.apple.com/az/reviews/id646190100,Yaqubov 86,1.5.1,5,"Süper
Bir proqram",2017-10-23T04:32:27Z,"Süper bir proqram Süper
Bir proqram",0
Super,https://itunes.apple.com/az/reviews/id531376626,Hnnbhbş,1.5.1,5,Program eladı,2017-10-15T20:12:12Z,Super Program eladı,0
Ali Ismayilzada,https://itunes.apple.com/az/reviews/id639910738,Ali Ismayilzada,1.5.1,5,Salam men chox raziyam bu web saytdan faydasi chox olur.Ishlerinizde ugurlar arzulayiram,2017-10-12T21:15:51Z,Ali Ismayilzada Salam men chox raziyam bu web saytdan faydasi chox olur.Ishlerinizde ugurlar arzulayiram,0
Ela,https://itunes.apple.com/az/reviews/id346055658,ilkinalmuradov,1.5.1,5,Ela,2017-10-10T07:42:13Z,Ela Ela,0
Heyqeten superdi,https://itunes.apple.com/az/reviews/id522157421,samir_079_,1.5,5,Super sehifedir,2017-10-07T16:58:31Z,Heyqeten superdi Super sehifedir,0
👍,https://itunes.apple.com/az/reviews/id445404286,Abdul.Axmedzade,1.4.1,5,Super👍,2017-09-03T06:24:44Z,👍 Super👍,0
Əla,https://itunes.apple.com/az/reviews/id572441973,Dtghjb,1.4.1,5,Çox gözəldir. Amma yeni yeni təkmilləşdirici funksiyalar qoysaz yaxşı olar.,2017-09-02T20:26:15Z,Əla Çox gözəldir. Amma yeni yeni təkmilləşdirici funksiyalar qoysaz yaxşı olar.,0
Farid,https://itunes.apple.com/az/reviews/id616228212,Farid Pirimob,1.4.1,5,super,2017-08-31T21:03:10Z,Farid super,0
😇,https://itunes.apple.com/az/reviews/id614149570,Капелька Яда,1.4.1,5,"Супер. Очень удобно, я довольна ))",2017-08-29T10:55:41Z,"😇 Супер. Очень удобно, я довольна ))",0
Sabina,https://itunes.apple.com/az/reviews/id605268475,✅Super,1.4.1,5,Super👋🏻,2017-08-21T10:40:27Z,Sabina Super👋🏻,0
Perfect,https://itunes.apple.com/az/reviews/id590643267,by Aqa,1.4.1,5,Aaaaa+++++,2017-08-18T20:58:36Z,Perfect Aaaaa+++++,0
tap.az,https://itunes.apple.com/az/reviews/id367570707,igorbaydin,1.4.1,5,sinxronkuq lazimdi saytnan birde elani redakciya elemek imkani,2017-08-13T15:57:49Z,tap.az sinxronkuq lazimdi saytnan birde elani redakciya elemek imkani,0
Ela,https://itunes.apple.com/az/reviews/id600954657,ugur AD A X,1.4.1,5,Super,2017-08-09T09:19:04Z,Ela Super,0
👍 Herkes istifade etse. Lazim olani munasib qiymete tapmaq olar,https://itunes.apple.com/az/reviews/id534939698,RHm.8,1.4.1,5,👍🏻,2017-07-25T09:57:24Z,👍 Herkes istifade etse. Lazim olani munasib qiymete tapmaq olar 👍🏻,0
Super,https://itunes.apple.com/az/reviews/id561085565,Elxan_Ali,1.4.1,5,Super,2017-07-20T23:31:48Z,Super Super,0
Tap.az 👍🏻,https://itunes.apple.com/az/reviews/id518469076,Parviz.azizov,1.4.1,5,Super 👍🏻👍🏻👍🏻,2017-07-20T17:48:28Z,Tap.az 👍🏻 Super 👍🏻👍🏻👍🏻,0
Ela,https://itunes.apple.com/az/reviews/id574728564,Turana Kazım,1.4.1,4,Meqsedyönlü bir proqramdır.,2017-07-19T20:00:56Z,Ela Meqsedyönlü bir proqramdır.,0
Berbad,https://itunes.apple.com/az/reviews/id552232900,Elshad895,1.4.1,1,"Bu nedir bele? Saytla proqrap arasinda sinxronluq yoxdur. Saytda axtarisda cixan mehsullar proqramda yoxdur. Bele proqram sadedir, yaxsi isleyir...",2017-07-15T12:12:56Z,"Berbad Bu nedir bele? Saytla proqrap arasinda sinxronluq yoxdur. Saytda axtarisda cixan mehsullar proqramda yoxdur. Bele proqram sadedir, yaxsi isleyir...",1
Rəy,https://itunes.apple.com/az/reviews/id394120853,berseli,1.4.1,5,Super!,2017-07-15T07:21:06Z,Rəy Super!,0
Nigar,https://itunes.apple.com/az/reviews/id488835266,maraqlidir),1.4.1,5,Maraqlidir),2017-07-14T04:47:56Z,Nigar Maraqlidir),0
ela,https://itunes.apple.com/az/reviews/id374252042,Vüsala,1.4,5,sayenizde ev eşyalarımı satdim teşekkür edirem 🤘,2017-06-24T18:50:18Z,ela sayenizde ev eşyalarımı satdim teşekkür edirem 🤘,0
Perfect,https://itunes.apple.com/az/reviews/id473470682,DUNYAMALIYEV88,1.4.1,5,Perfect shoping program,2017-06-18T14:08:05Z,Perfect Perfect shoping program,0
Super!,https://itunes.apple.com/az/reviews/id315717340,Gahraman.asgarov,1.4.1,5,Çox rahat tətbiqdir. Sürətli işləyir! Məsləhət görürəm!,2017-06-18T03:44:17Z,Super! Çox rahat tətbiqdir. Sürətli işləyir! Məsləhət görürəm!,0
ela,https://itunes.apple.com/az/reviews/id427447840,Namiq(Azerbaijan),1.4.1,5,👍,2017-06-09T19:54:56Z,ela 👍,0
Superdir,https://itunes.apple.com/az/reviews/id445576065,Iyi program,1.4.1,5,Cox isime yarayir,2017-06-07T11:31:25Z,Superdir Cox isime yarayir,0
Tap az,https://itunes.apple.com/az/reviews/id482935767,⚡️↪️🅰✅🆔⚡️,1.4,5,Cox suretlidir cox gozeldir. Rahatdir. Tewekkur edirem.,2017-05-30T18:26:52Z,Tap az Cox suretlidir cox gozeldir. Rahatdir. Tewekkur edirem.,0
👍🏻👍🏻👍🏻,https://itunes.apple.com/az/reviews/id358413661,2-ral,1.4,5,👍🏻👍🏻👍🏻,2017-05-28T20:16:35Z,👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻,0
Tap.az,https://itunes.apple.com/az/reviews/id336249970,Vahid0891,1.3,5,"супер, молодцы ребята 👍🏻👍🏻👍🏻👍🏻👍🏻",2017-04-28T07:11:23Z,"Tap.az супер, молодцы ребята 👍🏻👍🏻👍🏻👍🏻👍🏻",0
Tapaz eladi,https://itunes.apple.com/az/reviews/id316085269,Hesenzade rustem,1.3,5,Her wey yaxwi teskil olunub,2017-04-21T10:24:25Z,Tapaz eladi Her wey yaxwi teskil olunub,0
5+,https://itunes.apple.com/az/reviews/id522792173,Tural123,1.3,5,super saytdir,2017-04-17T15:46:33Z,5+ super saytdir,0
Elhem016,https://itunes.apple.com/az/reviews/id562077546,elhem_016,1.3,5,Ela bir weydi lalafodan rahatdi,2017-04-16T09:55:05Z,Elhem016 Ela bir weydi lalafodan rahatdi,0
Əla,https://itunes.apple.com/az/reviews/id433155973,Əhmədov,1.3,5,👍,2017-04-07T06:25:05Z,Əla 👍,0
Tap.az,https://itunes.apple.com/az/reviews/id333451588,perviz600,1.3,5,Excellent trade support!,2017-04-01T11:27:32Z,Tap.az Excellent trade support!,0
Eladir👍,https://itunes.apple.com/az/reviews/id544498242,KamranJamalov,1.3,5,Eladir👍,2017-03-28T05:03:47Z,Eladir👍 Eladir👍,0
Полезный и нужный.,https://itunes.apple.com/az/reviews/id198418518,OrkhanNuri,1.3,4,"Действительно полезное приложение. Очень удобное, практичный и лёгкий интерфейс. Не висит, не глючит.
Один минус - редактировать, как я понял, можно только текст объявления. А заголовок менять уже нельзя.",2017-03-27T07:45:17Z,"Полезный и нужный. Действительно полезное приложение. Очень удобное, практичный и лёгкий интерфейс. Не висит, не глючит.
Один минус - редактировать, как я понял, можно только текст объявления. А заголовок менять уже нельзя.",0
Tap.az,https://itunes.apple.com/az/reviews/id258452430,Tegatc,1.3,5,Ela,2017-03-24T22:28:56Z,Tap.az Ela,0
Tap.az,https://itunes.apple.com/az/reviews/id418812717,Zamiq Ahliman,1.3,5,Superdi👍,2017-03-14T09:27:37Z,Tap.az Superdi👍,0
Super,https://itunes.apple.com/az/reviews/id556250598,1-2😘😘😃,1.3,5,Super,2017-03-13T16:37:30Z,Super Super,0
Siz super siz cox sagolun bu sayta gore,https://itunes.apple.com/az/reviews/id556207486,Tap.az,1.3,5,Super siz cox sagolun,2017-03-13T12:12:17Z,Siz super siz cox sagolun bu sayta gore Super siz cox sagolun,0
Chox sagolun,https://itunes.apple.com/az/reviews/id555895124,Fardi Sharifov,1.3,5,"Chox gozel saytdir,menim shexsen chox ishime yariyir,chox sagolun",2017-03-11T21:50:48Z,"Chox sagolun Chox gozel saytdir,menim shexsen chox ishime yariyir,chox sagolun",0
Ela programdi,https://itunes.apple.com/az/reviews/id555869069,Babek4040,1.3,5,satisucun cox gozel programdi,2017-03-11T17:46:37Z,Ela programdi satisucun cox gozel programdi,0
👍,https://itunes.apple.com/az/reviews/id541984469,Ratmir777,1.3,5,👍,2017-03-06T13:05:52Z,👍 👍,0
Super,https://itunes.apple.com/az/reviews/id212381128,Azer Jafarov,1.3,5,++++++,2017-03-06T05:53:05Z,Super ++++++,0
Отлично,https://itunes.apple.com/az/reviews/id453498525,Tamerlanm,1.3,4,"Все супер, жаль поддержки видео нет",2017-03-05T18:30:29Z,"Отлично Все супер, жаль поддержки видео нет",0
Super,https://itunes.apple.com/az/reviews/id132423109,Against_The_Law,1.3,5,App and service is super! Thank you,2017-03-05T08:20:49Z,Super App and service is super! Thank you,0
Gözəl proqramdı,https://itunes.apple.com/az/reviews/id534311981,Force862,1.3,5,Saytlar içində ən gözəl elan saytıdı,2017-03-05T08:10:13Z,Gözəl proqramdı Saytlar içində ən gözəl elan saytıdı,0
👍🏻,https://itunes.apple.com/az/reviews/id449649302,Fedya_095,1.3,4,Qaqam zor,2017-03-04T19:05:39Z,👍🏻 Qaqam zor,0
Super,https://itunes.apple.com/az/reviews/id476054066,Dayish,1.3,5,Ela like,2017-03-01T14:06:43Z,Super Ela like,0
Super,https://itunes.apple.com/az/reviews/id434224708,Smile Jefferson,1.1,5,chox gozel ishleyir program. beyenilsin,2016-07-29T10:44:34Z,Super chox gozel ishleyir program. beyenilsin,0
Cool!,https://itunes.apple.com/az/reviews/id105543528,Qraf Eric,1.0,5,"This is the best online shopping app and project for Azerbaijan. I congratulate developers. Highly recommended, just try!",2016-07-12T21:06:27Z,"Cool! This is the best online shopping app and project for Azerbaijan. I congratulate developers. Highly recommended, just try!",0
Bu nedı?,https://itunes.apple.com/az/reviews/id644104403,2810 Aydın,5.8,1,"Bu nedı duzeltmısız qardaş neynirem qeydıyatdan kece bılmırem eseblerım pozuldu, sıldım getdı hecne xeyırdense zıyan verdız",2019-10-03T12:10:53Z,"Bu nedı? Bu nedı duzeltmısız qardaş neynirem qeydıyatdan kece bılmırem eseblerım pozuldu, sıldım getdı hecne xeyırdense zıyan verdız",1
Yaxsi,https://itunes.apple.com/az/reviews/id329825315,srmammadov,5.8,5,Arabir suretde ciddi problemlee olur,2019-10-02T08:01:26Z,Yaxsi Arabir suretde ciddi problemlee olur,0
Bildirimlər,https://itunes.apple.com/az/reviews/id790526737,Javid01,5.7,3,Zəhmət olmasa push notificationları girib normal oxumaq olsun. Bildirim ekranında oxumaq olmur və klikləyəndə də app özü açılır.,2019-09-16T14:12:44Z,Bildirimlər Zəhmət olmasa push notificationları girib normal oxumaq olsun. Bildirim ekranında oxumaq olmur və klikləyəndə də app özü açılır.,1
Arif Ismayilov,https://itunes.apple.com/az/reviews/id327790195,Bakülü,5.7,1,IOS-da hal hazirda acilmir. Umumyetle cox gec isleyir isleyende de.,2019-09-02T06:50:11Z,Arif Ismayilov IOS-da hal hazirda acilmir. Umumyetle cox gec isleyir isleyende de.,1
Tekminleshmek,https://itunes.apple.com/az/reviews/id312618803,UltraAslanBaku,5.7,3,Daha da genish imkanlar vere bilersiniz!,2019-08-24T11:26:01Z,Tekminleshmek Daha da genish imkanlar vere bilersiniz!,1
Qeydiyyatı keçe bilsek yaxşı olacaq,https://itunes.apple.com/az/reviews/id287055407,Shahin555,5.7,1,"Qeydiyyat keçme bölümünde ad soyad ve mail adresini yazdıqdan sonra Qeydiyyat düymesi üstüne clik etmek olmur.
Bir neçe defe yeniden yükledim yenede eyni sehfvi verir.",2019-08-16T05:12:22Z,"Qeydiyyatı keçe bilsek yaxşı olacaq Qeydiyyat keçme bölümünde ad soyad ve mail adresini yazdıqdan sonra Qeydiyyat düymesi üstüne clik etmek olmur.
Bir neçe defe yeniden yükledim yenede eyni sehfvi verir.",1
Зависает.,https://itunes.apple.com/az/reviews/id108256563,Buskopan,5.7,1,"Мало того что автоплатежи снимают деньги по два раза, так еще и не фиксируются в истории. Кому звонить жаловаться, вообще не известно.",2019-08-14T15:22:36Z,"Зависает. Мало того что автоплатежи снимают деньги по два раза, так еще и не фиксируются в истории. Кому звонить жаловаться, вообще не известно.",1
Hesab Az,https://itunes.apple.com/az/reviews/id1056368039,Asi Suleyman,5.7,3,"Salam. Bezen leng ishleyir, 
Bir de bank xidmetlerinde hesab artimi olsaydi daha yaxshi olardi",2019-08-05T05:22:56Z,"Hesab Az Salam. Bezen leng ishleyir, 
Bir de bank xidmetlerinde hesab artimi olsaydi daha yaxshi olardi",1
Sizdən yoxdur!,https://itunes.apple.com/az/reviews/id799358257,Shahla Mammadova,5.5,5,Сердечки вам 🥰,2019-07-30T18:04:14Z,Sizdən yoxdur! Сердечки вам 🥰,0
Super!,https://itunes.apple.com/az/reviews/id363916882,Oscar Olive,5.5,5,Ela!,2019-07-19T06:12:17Z,Super! Ela!,0
Хорошая программа,https://itunes.apple.com/az/reviews/id509635872,Liya1101,5.4,5,"Работает отлично, только жаль, что не пишет баланс",2019-07-14T11:11:08Z,"Хорошая программа Работает отлично, только жаль, что не пишет баланс",0
Hədiyyələr,https://itunes.apple.com/az/reviews/id1016985030,bahruz 34,5.3,4,Hədiyyələriniz mahiyyətin itirib.,2019-07-12T17:16:34Z,Hədiyyələr Hədiyyələriniz mahiyyətin itirib.,0
Suggestion,https://itunes.apple.com/az/reviews/id839897497,elşadabdullayev,5.3,5,"Salam, hormetli Hesab.az, sizi bu gozel application-a gore tebrik edirem. Daha boyuk ugurlar arzu edirem. Teklifim ise: olarmi ki, bonuslari pul kimi deyerlendire bilek? (Yəni bezen odemelerimizi pula cevrilmis bonuslarla edek)",2019-07-11T07:16:48Z,"Suggestion Salam, hormetli Hesab.az, sizi bu gozel application-a gore tebrik edirem. Daha boyuk ugurlar arzu edirem. Teklifim ise: olarmi ki, bonuslari pul kimi deyerlendire bilek? (Yəni bezen odemelerimizi pula cevrilmis bonuslarla edek)",0
Size teşekkür edirik,https://itunes.apple.com/az/reviews/id608463534,zahidmamed,5.3,5,Super bir hesab portalı,2019-07-03T18:50:26Z,Size teşekkür edirik Super bir hesab portalı,0
Normal,https://itunes.apple.com/az/reviews/id430539245,kamil345,5.3,3,Proqram cox gec iwleyir yuklenme gec gedir secilmiw odeniwleri acmaq ucun vaxt cox aparir,2019-07-03T09:53:08Z,Normal Proqram cox gec iwleyir yuklenme gec gedir secilmiw odeniwleri acmaq ucun vaxt cox aparir,1
Bug fixing,https://itunes.apple.com/az/reviews/id387856091,Рустам2,5.3,2,Скан QR-кода для оплаты не работает. Когда эта функция заработает у нас?,2019-07-02T07:21:10Z,Bug fixing Скан QR-кода для оплаты не работает. Когда эта функция заработает у нас?,1
Average!,https://itunes.apple.com/az/reviews/id334952455,Turbinarius,5.2,3,Needs to be polished. Works slow and lags often.,2019-07-01T16:11:14Z,Average! Needs to be polished. Works slow and lags often.,1
Ugurlar,https://itunes.apple.com/az/reviews/id580051233,umud abbasov,5.2,5,Ugurlar bu hesab az kamandasi basarilarinizin davabini diliyirem,2019-07-01T11:26:11Z,Ugurlar Ugurlar bu hesab az kamandasi basarilarinizin davabini diliyirem,0
👎🏼👎🏼👎🏼👎🏼,https://itunes.apple.com/az/reviews/id252184729,Nebi Abbasov,5.2,1,Heç kimə məsləhət görmürəm hesab.az-dan istifadəni. Orada guya verdikləri bonusdanda istifadə etmək olmur. Yalandan guya bonus verilir haradasa üçün amma bonus təqdim olunan yer o bonusu verməkdən qaçır👎🏼👎🏼👎🏼👎🏼 Yeri gəlmişkən o şablonu mənə göndərməyin guya mail ünvanına yazanda şikayətə baxırsız. Sizin mail ünvanınanda şikayətimi yazdım heç bir tədbir görmədiz. 👎🏼👎🏼👎🏼👎🏼,2019-07-01T05:17:22Z,👎🏼👎🏼👎🏼👎🏼 Heç kimə məsləhət görmürəm hesab.az-dan istifadəni. Orada guya verdikləri bonusdanda istifadə etmək olmur. Yalandan guya bonus verilir haradasa üçün amma bonus təqdim olunan yer o bonusu verməkdən qaçır👎🏼👎🏼👎🏼👎🏼 Yeri gəlmişkən o şablonu mənə göndərməyin guya mail ünvanına yazanda şikayətə baxırsız. Sizin mail ünvanınanda şikayətimi yazdım heç bir tədbir görmədiz. 👎🏼👎🏼👎🏼👎🏼,1
hoqqa,https://itunes.apple.com/az/reviews/id191628372,Yaqo,5.2,1,Evvel sade ve funksional program idi. indi mahiyyeti eyni ama  qarisiq qurushuq. ne hardadi ne ucun ozunuz bilirsiz hec? nese tapmaq ucun hoqqa vermek lazimdj.  yeni nese dusunende bir fikir oyrenin,2019-06-29T06:15:04Z,hoqqa Evvel sade ve funksional program idi. indi mahiyyeti eyni ama  qarisiq qurushuq. ne hardadi ne ucun ozunuz bilirsiz hec? nese tapmaq ucun hoqqa vermek lazimdj.  yeni nese dusunende bir fikir oyrenin,1
👍,https://itunes.apple.com/az/reviews/id550724297,yasinkerimli,5.2,5,Cox qeseng👍,2019-06-27T10:26:10Z,👍 Cox qeseng👍,0
.Qeydiyyat,https://itunes.apple.com/az/reviews/id397635962,cavid545,5.2,5,"Hersey yaxsidi, birce karti qeydiyyatdan kecirdebilmirem herdefe butun melumatlari yeniden yazmali oluram.",2019-06-22T10:36:24Z,".Qeydiyyat Hersey yaxsidi, birce karti qeydiyyatdan kecirdebilmirem herdefe butun melumatlari yeniden yazmali oluram.",0
Halal,https://itunes.apple.com/az/reviews/id458467152,Qeweey,5.2,5,Ela,2019-06-21T07:54:32Z,Halal Ela,0
Təşəkkürlər!!!,https://itunes.apple.com/az/reviews/id524501136,Fətəli,5.2,5,Hər şey əla işləyir.Təşəkkürlər!!!,2019-06-20T11:41:03Z,Təşəkkürlər!!! Hər şey əla işləyir.Təşəkkürlər!!!,0
Çox gözel,https://itunes.apple.com/az/reviews/id1036799934,çox sağolun,5.2,5,👍🏻,2019-06-19T16:49:26Z,Çox gözel 👍🏻,0
Kamran,https://itunes.apple.com/az/reviews/id223226416,Ksalayev17,5.2,3,"Ochen medlenno rabotaet, s bonusami pochti nichego ne sdelaesh, avto oplata ne vsegda srabativaet,  putaeshsa inogda chto oplachenno chto net,",2019-06-17T13:17:33Z,"Kamran Ochen medlenno rabotaet, s bonusami pochti nichego ne sdelaesh, avto oplata ne vsegda srabativaet,  putaeshsa inogda chto oplachenno chto net,",1
🤝,https://itunes.apple.com/az/reviews/id661883086,bahruz asgarov,5.2,5,Super!!!,2019-06-14T08:17:12Z,🤝 Super!!!,0
Soz verilen duzelishler,https://itunes.apple.com/az/reviews/id486571660,Javid.Garayev,5.2,1,Soz verilen duzelishler yerine yetirilmeyib,2019-06-11T03:51:26Z,Soz verilen duzelishler Soz verilen duzelishler yerine yetirilmeyib,1
Bu tetbiqi leğv edin!,https://itunes.apple.com/az/reviews/id896357804,by_habiboff,5.2,1,"Artıq sizin teklif şikayet bölmesine yazmaqdan bezmişem. Bu tetbiqi hansı platformada yazmısınızsa geydirme iş görmüsünüz. Bu işi qoyun bilen adamlar elesin. Özünüzden hoqqa çıxarmayın. Bir sistem heç bir vaxt stabil olmazmı? Ödeniş edirsen mobil nömreye üstünden 15 deqiqe yaxud saatlar keçir sonra oturur. Milleti ele salmısız? İşi asanlaşdırmaq üçün yüklenir bu app, problem yaratmaq üçün yox. O bonusları ordan götürün onsuzda faydalı bir şey yoxdu orda. Ondansa tetbiqi abıra salın sonra buraxın deyecem ama,  ne qeder eleşsenizde bu sistem düzgün çalışmayacaq. Ağlınız varsa yüklemeyin, eseb, stresden başqa bir şey deyil.",2019-06-05T19:18:10Z,"Bu tetbiqi leğv edin! Artıq sizin teklif şikayet bölmesine yazmaqdan bezmişem. Bu tetbiqi hansı platformada yazmısınızsa geydirme iş görmüsünüz. Bu işi qoyun bilen adamlar elesin. Özünüzden hoqqa çıxarmayın. Bir sistem heç bir vaxt stabil olmazmı? Ödeniş edirsen mobil nömreye üstünden 15 deqiqe yaxud saatlar keçir sonra oturur. Milleti ele salmısız? İşi asanlaşdırmaq üçün yüklenir bu app, problem yaratmaq üçün yox. O bonusları ordan götürün onsuzda faydalı bir şey yoxdu orda. Ondansa tetbiqi abıra salın sonra buraxın deyecem ama,  ne qeder eleşsenizde bu sistem düzgün çalışmayacaq. Ağlınız varsa yüklemeyin, eseb, stresden başqa bir şey deyil.",1
Xs Max,https://itunes.apple.com/az/reviews/id384611265,Nihad95,5.0,1,This app doesn’t work properly on XsMax. Specifically it doesn’t allow me to exit app. I had to restart my phone in order to close the app. Please solve this issue asap.,2019-05-22T08:27:54Z,Xs Max This app doesn’t work properly on XsMax. Specifically it doesn’t allow me to exit app. I had to restart my phone in order to close the app. Please solve this issue asap.,1
*LAZIMSIZDI*,https://itunes.apple.com/az/reviews/id744157607,ferahim1466(45566,4.9,1,"Çox lazımsız proqramdı. İşləmir 99% hallarda. Sistem error xətası verir😊 Bir sözlə, sərfəsiz bir şeydi. Gəliştirmədiyiniz müddətcə belə də olacaq",2019-05-11T17:46:30Z,"*LAZIMSIZDI* Çox lazımsız proqramdı. İşləmir 99% hallarda. Sistem error xətası verir😊 Bir sözlə, sərfəsiz bir şeydi. Gəliştirmədiyiniz müddətcə belə də olacaq",1
Ishlemir bu normal,https://itunes.apple.com/az/reviews/id393925174,elmer _ 11,4.9,1,Belke bunu duzeldesiz muellimler? Normal funksional aparmir ozunu application.,2019-05-09T12:14:10Z,Ishlemir bu normal Belke bunu duzeldesiz muellimler? Normal funksional aparmir ozunu application.,1
Good,https://itunes.apple.com/az/reviews/id383564793,Parvin Aliyev,4.8,5,👍,2019-05-04T20:43:41Z,Good 👍,0
Baki,https://itunes.apple.com/az/reviews/id756885948,Nadir335@,4.7,1,Admin yenilikleri azerbaycan dilinde yazin hormet qoyun dilimize,2019-04-26T03:55:01Z,Baki Admin yenilikleri azerbaycan dilinde yazin hormet qoyun dilimize,1
Bugs bugs so many bugs,https://itunes.apple.com/az/reviews/id562011460,Vusal242a,4.5,1,"eseblerim xarab oldu ,gozlerine girsin app-lari",2019-04-02T13:41:20Z,"Bugs bugs so many bugs eseblerim xarab oldu ,gozlerine girsin app-lari",1
Hesab.az,https://itunes.apple.com/az/reviews/id474960821,nara_1995,4.5,5,Sükanı belə saxlayın👍👍👍,2019-03-15T19:25:32Z,Hesab.az Sükanı belə saxlayın👍👍👍,0
Bad,https://itunes.apple.com/az/reviews/id612215230,leyliismayilzade,4.5,1,"Bele app olar? Camaatin esebleri ile oynamag uchun yigilib ele bil. Bir sheyi ede bilirsiz yonlu bashli edin, ede bilmirsiz gedin bashga ishle meshgul olun.",2019-03-07T07:58:11Z,"Bad Bele app olar? Camaatin esebleri ile oynamag uchun yigilib ele bil. Bir sheyi ede bilirsiz yonlu bashli edin, ede bilmirsiz gedin bashga ishle meshgul olun.",1
Guvendiyin daglara qar yagarmish,https://itunes.apple.com/az/reviews/id643598471,lucifer062,4.5,1,Niye indi 5-6 partnerunuz qalib? Hani bes obiriler? Heyf o qeder odenish hesab azdan etdiyime gore,2019-03-01T05:55:27Z,Guvendiyin daglara qar yagarmish Niye indi 5-6 partnerunuz qalib? Hani bes obiriler? Heyf o qeder odenish hesab azdan etdiyime gore,1
Ipoteka,https://itunes.apple.com/az/reviews/id490563846,Rustam076,4.0,5,"Salam.program cox gozel ve cox rahatdi, cox saq ol. Bir weyi gelecek ucun nezere alib ipoteka odeniwinide elave elesez lap ela olardi.",2019-02-04T09:28:52Z,"Ipoteka Salam.program cox gozel ve cox rahatdi, cox saq ol. Bir weyi gelecek ucun nezere alib ipoteka odeniwinide elave elesez lap ela olardi.",0
...,https://itunes.apple.com/az/reviews/id575558830,DrNaila,3.9,3,"100 dəfə yeniləmək lazımdır ki, balanslar göstərilsin. Brauzerdə açanda da eyni problem var. Köhnə versiyası daha rahat idi😢",2019-01-07T17:37:48Z,"... 100 dəfə yeniləmək lazımdır ki, balanslar göstərilsin. Brauzerdə açanda da eyni problem var. Köhnə versiyası daha rahat idi😢",1
👍👍👍,https://itunes.apple.com/az/reviews/id258966600,Vadim77z,3.7,5,"Не знаю, как у других, но у меня прога работает превосходно. Респект вам! Так держать! ✊",2018-12-16T05:39:06Z,"👍👍👍 Не знаю, как у других, но у меня прога работает превосходно. Респект вам! Так держать! ✊",0
